,lat,lon,school_index,max_children,q_children
4441,-20.57542,28.79075,4441,620,620
4442,-20.4703,28.84482,4442,620,620
4443,-20.4411,28.65704,4443,620,620
4444,-20.50732,28.69554,4444,620,620
4445,-20.60883,28.94703,4445,620,620
4446,-20.53697,28.87323,4446,620,620
4447,-20.39773,29.68356,4447,620,620
4448,-20.78539,29.53414,4448,620,620
4449,-20.72663,29.59931,4449,620,620
4450,-20.69708,29.51278,4450,620,620
4451,-20.40561,29.60109,4451,620,620
4452,-20.70915,29.43958,4452,620,620
4453,-20.33564,29.62625,4453,620,620
4454,-20.46871,29.65332,4454,620,620
4455,-20.77843,29.24316,4455,620,620
4456,-20.88913,29.45136,4456,620,620
4457,-20.94225,29.4832,4457,620,620
4458,-20.84978,29.5528,4458,620,620
4459,-20.76568,29.40276,4459,620,620
4460,-20.67512,29.6484,4460,620,620
4461,-20.65157,29.30375,4461,620,620
4462,-20.77731,29.46754,4462,620,620
4463,-20.4635,29.48362,4463,620,620
4464,-20.75764,29.61852,4464,620,620
4465,-20.36938,29.64481,4465,620,620
4466,-20.36304,29.72255,4466,620,620
4467,-20.81328,29.47676,4467,620,620
4468,-20.44863,29.70187,4468,620,620
4469,-20.23336,29.69296,4469,620,620
4470,-20.85079,29.42337,4470,620,620
4471,-20.78418,28.90357,4471,620,620
4472,-20.71148,28.68439,4472,620,620
4473,-20.81958,28.71892,4473,620,620
4474,-20.71838,28.78035,4474,620,620
4475,-20.75252,28.82696,4475,620,620
4476,-21.02266,28.77605,4476,620,620
4477,-21.10345,28.61748,4477,620,620
4478,-20.86388,29.19387,4478,620,620
4479,-20.73416,29.07613,4479,620,620
4480,-20.88969,28.76013,4480,620,620
4481,-20.80154,29.06365,4481,620,620
4482,-21.14428,28.73901,4482,620,620
4483,-20.76517,29.16919,4483,620,620
4484,-21.18818,28.61273,4484,620,620
4485,-21.09349,28.81041,4485,620,620
4486,-21.0656,28.5938,4486,620,620
4487,-21.10469,28.54617,4487,620,620
4488,-20.37781,28.50628,4488,620,620
4489,-21.33523,28.53349,4489,620,620
4490,-20.82706,28.7965,4490,620,620
4491,-20.63416,29.00314,4491,620,620
4492,-20.62307,29.07791,4492,620,620
4493,-20.8239,29.18445,4493,620,620
4494,-21.32792,28.58044,4494,620,620
4495,-20.70425,28.80439,4495,620,620
4496,-20.85994,29.14585,4496,620,620
4497,-21.39164,28.61831,4497,620,620
4498,-21.29552,28.64982,4498,620,620
4499,-20.77616,28.77069,4499,620,620
4500,-20.75665,29.12805,4500,620,620
4501,-20.52498,28.78035,4501,620,620
4502,-20.66204,28.84249,4502,620,620
4503,-20.63721,28.9023,4503,620,620
4504,-20.53622,29.63167,4504,620,620
4505,-20.5364,29.56981,4505,620,620
4506,-20.81126,29.14551,4506,620,620
4507,-20.92947,29.09705,4507,620,620
4508,-20.66188,29.03765,4508,620,620
4509,-20.45121,28.36565,4509,620,620
4510,-20.01406,29.26369,4510,620,620
4511,-19.87249,29.11877,4511,620,620
4512,-20.07,29.22394,4512,620,620
4513,-20.62654,29.20983,4513,620,620
4514,-22.10961,30.07118,4514,620,620
4515,-22.20488,30.16062,4515,620,620
4516,-22.20935,30.40345,4516,620,620
4517,-22.02528,30.18293,4517,620,620
4518,-21.44939,28.9,4518,620,620
4519,-21.5103,28.9059,4519,620,620
4520,-21.39217,28.917,4520,620,620
4521,-21.28656,28.77417,4521,620,620
4522,-21.30284,28.92302,4522,620,620
4523,-21.51152,28.85912,4523,620,620
4524,-21.61478,28.82103,4524,620,620
4525,-21.51242,28.79566,4525,620,620
4526,-21.66051,28.86974,4526,620,620
4527,-20.94432,29.0273,4527,620,620
4528,-21.24901,29.02953,4528,620,620
4529,-21.072,29.36804,4529,620,620
4530,-21.15919,29.00408,4530,620,620
4531,-21.41669,29.03144,4531,620,620
4532,-21.59383,29.08768,4532,620,620
4533,-21.58646,28.94194,4533,620,620
4534,-21.43589,29.27248,4534,620,620
4535,-21.51096,29.05025,4535,620,620
4536,-21.62989,28.93337,4536,620,620
4537,-21.3245,29.13011,4537,620,620
4538,-21.31353,28.99055,4538,620,620
4539,-21.22522,29.1034,4539,620,620
4540,-21.46341,29.30478,4540,620,620
4541,-21.46294,29.23231,4541,620,620
4542,-21.55882,29.29285,4542,620,620
4543,-21.62791,29.28983,4543,620,620
4544,-21.76509,29.14101,4544,620,620
4545,-21.58487,29.35306,4545,620,620
4546,-21.51265,29.66372,4546,620,620
4547,-21.58476,29.49308,4547,620,620
4548,-21.62539,29.39739,4548,620,620
4549,-21.72392,29.61326,4549,620,620
4550,-21.65522,29.55026,4550,620,620
4551,-21.56487,29.62191,4551,620,620
4552,-21.51775,29.62389,4552,620,620
4553,-22.05687,30.03573,4553,620,620
4554,-21.85954,29.42481,4554,620,620
4555,-21.50817,29.52905,4555,620,620
4556,-21.94873,29.31649,4556,620,620
4557,-21.65193,29.48789,4557,620,620
4558,-21.22045,29.48156,4558,620,620
4559,-21.55032,29.55521,4559,620,620
4560,-21.26898,28.63291,4560,620,620
4561,-21.27206,28.19909,4561,620,620
4562,-20.92031,28.37305,4562,620,620
4563,-20.56224,27.77465,4563,620,620
4564,-20.89864,28.43744,4564,620,620
4565,-20.95572,28.43444,4565,620,620
4566,-20.84155,28.36015,4566,620,620
4567,-21.09789,28.35179,4567,620,620
4568,-20.13003,27.53358,4568,620,620
4569,-21.36805,28.80301,4569,620,620
4570,-20.87524,27.70298,4570,620,620
4571,-21.01189,28.38569,4571,620,620
4572,-21.27068,28.36023,4572,620,404
4573,-20.66378,27.72022,4573,620,620
4574,-21.18044,27.86096,4574,620,620
4575,-21.08921,28.00876,4575,620,620
4576,-21.00889,28.21427,4576,620,620
4577,-21.40647,28.29045,4577,620,146
4578,-20.24056,27.64749,4578,620,451
4579,-21.01793,27.78095,4579,620,620
4580,-20.1768,27.4218,4580,620,620
4581,-21.04135,27.90752,4581,620,620
4582,-21.08272,28.41086,4582,620,620
4583,-20.97916,28.30754,4583,620,620
4584,-20.17506,27.59668,4584,620,536
4585,-20.13054,27.28608,4585,620,620
4586,-20.7986,27.74465,4586,620,620
4587,-21.26931,28.74592,4587,620,620
4588,-20.28347,27.43034,4588,620,620
4589,-20.0402,27.53245,4589,620,505
4590,-20.38652,27.34822,4590,620,620
4591,-21.19899,27.94806,4591,620,620
4592,-20.36945,27.6308,4592,620,203
4593,-20.81554,28.29677,4593,620,620
4594,-20.42983,27.67578,4594,620,458
4595,-20.36442,27.6036,4595,620,458
4596,-20.00997,27.38137,4596,620,620
4597,-20.57867,28.31756,4597,620,620
4598,-20.83273,29.11153,4598,620,620
4599,-20.30834,28.96114,4599,620,620
4600,-20.3624,28.97379,4600,620,620
4601,-20.6223,28.47946,4601,620,620
4602,-20.62218,29.16251,4602,620,620
4603,-20.23102,28.8112,4603,620,620
4604,-20.66612,29.13203,4604,620,620
4605,-20.64639,29.22802,4605,620,620
4606,-20.51185,28.99309,4606,620,620
4607,-20.67554,28.46299,4607,620,620
4608,-20.86489,29.25671,4608,620,620
4609,-21.2464,28.54116,4609,620,537
4610,-21.16481,28.50768,4610,620,620
4611,-20.66112,28.2564,4611,620,620
4612,-21.19639,28.05983,4612,620,620
4613,-21.29905,28.10138,4613,620,620
4614,-21.3774,28.06929,4614,620,620
4615,-21.06732,28.08385,4615,620,620
4616,-21.48111,28.10015,4616,620,620
4617,-21.15462,27.94466,4617,620,620
4618,-21.22756,27.90005,4618,620,620
4619,-21.14513,28.03303,4619,620,620
4620,-21.12988,27.84689,4620,620,620
4621,-20.99126,27.72032,4621,620,620
4622,-20.95907,27.79102,4622,620,620
4623,-20.78771,27.78043,4623,620,620
4624,-20.72514,27.74266,4624,620,620
4625,-20.69208,27.96881,4625,620,620
4626,-20.74345,27.97027,4626,620,620
4627,-20.64471,27.91109,4627,620,620
4628,-20.65172,27.84271,4628,620,620
4629,-20.59099,27.85057,4629,620,620
4630,-20.54632,29.27046,4630,620,620
4631,-20.87506,28.9241,4631,620,620
4632,-20.58653,29.27269,4632,620,620
4633,-21.06509,28.704,4633,620,620
4634,-21.0044,29.20649,4634,620,620
4635,-20.46365,29.6389,4635,620,620
4636,-21.23219,29.08201,4636,620,620
4637,-20.89557,28.73347,4637,620,620
4638,-20.66061,29.25849,4638,620,620
4639,-20.20208,29.21552,4639,620,620
4640,-20.15017,29.39859,4640,620,620
4641,-20.75164,28.77013,4641,620,620
4642,-20.82931,29.29336,4642,620,620
4643,-20.73309,29.23987,4643,620,620
4644,-21.34565,28.30225,4644,620,169
4645,-21.2001,28.33047,4645,620,615
4646,-21.13443,28.23593,4646,620,620
4647,-21.34262,28.24823,4647,620,556
4648,-20.96622,28.27781,4648,620,620
4649,-21.09126,28.25668,4649,620,620
4650,-21.13486,28.31787,4650,620,620
4651,-21.36251,28.35284,4651,620,243
4652,-19.97329,27.52983,4652,620,620
4653,-20.45815,28.72961,4653,620,620
4654,-20.80736,29.59905,4654,620,620
4655,-20.71079,29.48125,4655,620,620
4656,-20.74452,29.53879,4656,620,620
4657,-20.84107,29.3341,4657,620,620
4658,-19.86908,27.50203,4658,620,620
4659,-21.14706,28.39715,4659,620,620
4660,-21.29283,28.47833,4660,620,537
4661,-21.04056,28.26106,4661,620,620
4662,-21.47528,28.70388,4662,620,620
4663,-21.08152,28.4665,4663,620,620
4664,-21.14412,28.46576,4664,620,620
4665,-21.06282,28.31519,4665,620,620
4666,-21.52753,28.38805,4666,620,620
4667,-21.40536,28.71111,4667,620,620
4668,-21.55402,28.67869,4668,620,620
4669,-21.52044,28.45298,4669,620,620
4670,-21.4417,28.66186,4670,620,620
4671,-21.41376,28.3632,4671,620,258
4672,-21.49031,28.3253,4672,620,227
4673,-20.17239,27.97912,4673,620,620
4674,-20.93458,28.4912,4674,620,620
4675,-21.54814,28.72849,4675,620,620
4676,-21.3676,28.56471,4676,620,620
4677,-20.68847,29.57988,4677,620,620
4678,-20.40573,28.59287,4678,620,620
4679,-20.82498,29.38514,4679,620,620
4680,-20.88021,29.40278,4680,620,620
4681,-20.33263,28.90289,4681,620,620
4682,-20.34808,28.82034,4682,620,620
4683,-20.39927,28.98464,4683,620,620
4684,-20.70734,29.30852,4684,620,620
4685,-20.81497,29.3216,4685,620,620
4686,-20.42016,28.94421,4686,620,620
4687,-20.36714,28.86172,4687,620,620
4688,-20.94018,29.41856,4688,620,620
4689,-20.76122,29.29835,4689,620,620
4690,-20.80976,29.5,4690,620,620
4691,-20.23646,27.87248,4691,620,620
4692,-20.39453,27.96365,4692,620,620
4693,-20.37497,27.86974,4693,620,620
4694,-20.29661,27.90166,4694,620,620
4695,-20.22465,27.95376,4695,620,620
4696,-20.28184,27.74761,4696,620,407
4697,-20.33192,27.7112,4697,620,377
4698,-20.05918,27.65369,4698,620,366
4699,-20.08499,27.49226,4699,620,620
4700,-20.33994,27.82651,4700,620,387
4701,-20.30554,27.79816,4701,620,233
4702,-19.92322,27.34568,4702,620,620
4703,-20.00209,27.59122,4703,620,272
4704,-19.87577,27.26209,4704,620,620
4705,-19.94612,27.45255,4705,620,620
4706,-20.27061,27.69147,4706,620,287
4707,-20.21403,28.97145,4707,620,620
4708,-20.52302,27.80998,4708,620,620
4709,-21.66799,29.13036,4709,620,620
4710,-21.69934,29.20015,4710,620,620
4711,-20.70936,29.63067,4711,620,620
4712,-22.07864,30.65911,4712,620,620
4713,-21.94936,29.57372,4713,620,620
4714,-21.57557,29.02122,4714,620,620
4715,-22.33125,31.10504,4715,620,620
4716,-21.95515,29.45362,4716,620,620
4717,-22.08406,30.20338,4717,620,620
4718,-21.55543,30.02301,4718,620,620
4719,-22.18635,30.43322,4719,620,620
4720,-22.17045,30.79604,4720,620,620
4721,-22.094,29.96453,4721,620,620
4722,-20.10588,27.95134,4722,620,620
4723,-20.25707,27.40696,4723,620,620
4724,-21.12177,28.94559,4724,620,620
4725,-21.57074,29.7084,4725,620,620
4726,-21.8321,29.28013,4726,620,620
4727,-21.99145,29.92801,4727,620,620
4728,-20.64859,28.41537,4728,620,620
4729,-19.9928,27.55238,4729,620,344
4730,-19.85114,27.27454,4730,620,620
4731,-20.66606,28.31979,4731,620,620
4732,-20.08325,27.23059,4732,620,620
4733,-22.17948,30.28693,4733,620,620
4734,-21.399,28.2591,4734,620,222
4735,-22.16022,30.07651,4735,620,620
4736,-22.11693,29.33932,4736,620,620
4737,-19.8819,27.37551,4737,620,620
4738,-21.68981,28.9605,4738,620,620
4739,-21.19592,28.42232,4739,620,620
4740,-21.38827,28.6565,4740,620,620
4741,-20.16054,27.65684,4741,620,177
4742,-20.73397,29.348,4742,620,620
4743,-19.97866,29.56726,4743,620,620
4744,-21.60558,28.77362,4744,620,620
4745,-20.01551,27.24725,4745,620,620
4746,-20.14672,28.80777,4746,620,620
4747,-21.37294,28.16309,4747,620,620
4748,-20.95436,28.76072,4748,620,620
4749,-21.36776,28.48655,4749,620,620
4750,-20.19196,27.3595,4750,620,620
4751,-21.58413,29.15774,4751,620,620
4752,-19.66814,29.31908,4752,620,620
4753,-20.19196,28.79161,4753,620,620
4754,-19.88703,27.22401,4754,620,620
4755,-20.32704,29.43657,4755,620,620
4756,-19.94043,29.44285,4756,620,620
4757,-20.37104,27.82596,4757,620,620
4758,-21.0574,29.31339,4758,620,620
4759,-20.0883,29.45753,4759,620,620
4760,-20.66596,28.54397,4760,620,620
4761,-20.16701,29.50462,4761,620,620
4762,-19.78055,29.34876,4762,620,620
4763,-20.1493,29.48607,4763,620,620
4764,-21.57722,28.90051,4764,620,620
4765,-21.19761,28.96622,4765,620,620
4766,-20.5924,29.28794,4766,620,620
4767,-20.25916,28.49851,4767,620,620
4768,-19.85997,28.99829,4768,620,620
4769,-20.6087,28.12257,4769,620,620
4770,-19.7255,29.17334,4770,620,620
4771,-20.45472,29.03038,4771,620,620
4772,-20.31318,28.82296,4772,620,620
4773,-20.29325,28.78618,4773,620,620
4774,-20.20833,28.93192,4774,620,620
4775,-21.45315,29.9022,4775,620,620
4776,-21.98454,29.77146,4776,620,620
4777,-20.79236,29.56479,4777,620,620
4778,-22.18246,29.99615,4778,620,620
4779,-22.04573,30.51563,4779,620,620
4780,-20.02616,27.19369,4780,620,620
4781,-21.53748,28.21705,4781,620,620
4782,-20.21399,27.80049,4782,620,389
4783,-21.22961,28.15491,4783,620,620
4784,-20.1098,27.68947,4784,620,396
4785,-21.52354,29.10787,4785,620,620
4786,-20.65756,28.78874,4786,620,620
4787,-21.29575,29.03101,4787,620,620
4788,-20.36702,28.31483,4788,620,620
4789,-20.93647,29.53265,4789,620,620
4790,-20.89498,29.56602,4790,620,620
4791,-21.14011,28.58391,4791,620,620
4792,-21.55774,28.81037,4792,620,620
4793,-20.3068,27.37938,4793,620,620
4794,-21.22418,28.85517,4794,620,620
4795,-22.09769,29.62395,4795,620,620
4796,-22.10793,30.27781,4796,620,620
4797,-22.14163,30.90313,4797,620,620
4798,-21.90326,29.64918,4798,620,620
4799,-20.00361,29.05879,4799,620,620
4800,-20.60859,29.32217,4800,620,620
4801,-20.30823,29.58662,4801,620,620
4802,-20.36767,27.5652,4802,620,620
4803,-21.83015,30.08229,4803,620,620
4804,-20.70943,28.96447,4804,620,620
4805,-20.1198,28.93094,4805,620,620
4806,-22.07596,30.36659,4806,620,620
4807,-20.44987,27.64682,4807,620,294
4808,-21.55571,29.21116,4808,620,620
4809,-20.52513,29.07122,4809,620,620
4810,-22.13107,29.93709,4810,620,620
4811,-20.09712,29.19726,4811,620,620
4812,-20.15532,29.10901,4812,620,620
4813,-21.19699,29.03942,4813,620,620
4814,-21.37939,29.2581,4814,620,620
4815,-22.23579,30.95644,4815,620,620
4816,-20.38697,28.91034,4816,620,620
4817,-22.06481,30.10501,4817,620,620
4818,-22.14987,30.63778,4818,620,620
4819,-21.89684,30.55714,4819,620,620
4820,-21.84601,29.99428,4820,620,620
4821,-21.88577,30.26542,4821,620,620
4822,-22.02009,29.24082,4822,620,620
4823,-20.23166,29.09302,4823,620,620
4824,-20.90294,29.30007,4824,620,620
4825,-21.55785,28.3058,4825,620,378
4826,-20.49051,29.41384,4826,620,620
4827,-20.95076,29.03103,4827,620,620
4828,-20.27325,29.75361,4828,620,620
4829,-21.00139,29.21911,4829,620,620
4830,-20.49007,29.15113,4830,620,620
4831,-20.10107,27.47966,4831,620,620
4832,-21.41384,27.98609,4832,620,620
4833,-20.42044,27.46535,4833,620,620
4834,-20.2616,27.477,4834,620,620
4835,-21.49164,28.14811,4835,620,620
4836,-21.9006,30.1514,4836,620,620
4837,-20.64739,27.77971,4837,620,620
4838,-19.92587,27.55383,4838,620,183
4839,-20.48879,28.06449,4839,620,620
4840,-21.06686,28.45877,4840,620,620
4841,-22.20788,30.01146,4841,620,620
4842,-22.19272,29.99672,4842,620,620
4843,-20.20646,27.3054,4843,620,620
4844,-22.0074,30.5789,4844,620,620
4845,-22.02067,29.85718,4845,620,620
4846,-20.45391,29.1348,4846,620,620
4847,-21.82752,30.4464,4847,620,620
4848,-20.56083,29.3953,4848,620,620
4849,-21.21546,29.21135,4849,620,620
4850,-21.22333,29.61825,4850,620,620
4851,-20.91599,28.80104,4851,620,620
4852,-20.97066,28.79838,4852,620,620
4853,-20.9645,28.89093,4853,620,620
4854,-21.02136,28.96579,4854,620,620
4855,-20.97048,29.33876,4855,620,620
4856,-21.01052,29.03235,4856,620,620
4857,-20.93963,29.12052,4857,620,620
4858,-21.09807,29.26222,4858,620,620
4859,-20.48308,29.13039,4859,620,620
4860,-20.36851,29.37075,4860,620,620
4861,-20.46487,29.35196,4861,620,620
4862,-20.10038,29.70207,4862,620,620
4863,-21.08362,29.71482,4863,620,620
4864,-20.28181,28.46174,4864,620,620
4865,-20.68474,28.60972,4865,620,620
4866,-20.81125,28.45176,4866,620,620
4867,-20.3521,28.51826,4867,620,620
4868,-20.74903,28.49434,4868,620,620
4869,-20.28173,28.46183,4869,620,620
4870,-20.86928,28.56145,4870,620,620
4871,-20.93596,28.5918,4871,620,620
4872,-20.74895,28.31835,4872,620,620
4873,-22.00494,30.10586,4873,620,620
4874,-20.32013,28.14992,4874,620,620
4875,-20.1091,27.59247,4875,620,305
4876,-20.2336,28.18883,4876,620,620
4877,-20.21393,29.11405,4877,620,620
4878,-20.31519,29.08452,4878,620,620
4879,-20.29442,29.17463,4879,620,620
4880,-20.16278,29.00247,4880,620,620
4881,-20.09673,29.01908,4881,620,620
4882,-20.03427,28.94295,4882,620,620
4883,-20.25561,28.87929,4883,620,620
4884,-20.54586,27.73752,4884,620,620
4885,-20.19947,28.05247,4885,620,620
4886,-21.2453,29.45318,4886,620,620
4887,-21.81402,30.28198,4887,620,620
4888,-21.48386,29.82323,4888,620,620
4889,-21.21551,29.21139,4889,620,620
4890,-21.24345,28.00789,4890,620,620
4891,-20.40234,28.67785,4891,620,620
4892,-20.77223,28.23086,4892,620,620
4893,-20.50638,27.9742,4893,620,620
4894,-21.71563,30.49243,4894,620,620
4895,-21.51638,29.73498,4895,620,620
4896,-21.58244,30.39473,4896,620,620
4897,-21.61842,29.81703,4897,620,620
4898,-20.47321,29.19745,4898,620,620
4899,-20.12585,29.5895,4899,620,620
4900,-20.05161,29.38497,4900,620,620
4901,-21.01946,29.36299,4901,620,620
4902,-20.03123,29.69612,4902,620,620
4903,-20.16791,29.7667,4903,620,620
4904,-20.97746,29.50971,4904,620,620
4905,-19.77337,29.14442,4905,620,620
4906,-20.03365,29.7745,4906,620,620
4907,-19.93694,28.99782,4907,620,620
4908,-22.16054,30.7109,4908,620,620
4909,-18.94935,29.86746,4909,620,620
4910,-19.43595,29.78588,4910,620,620
4911,-18.90951,29.79146,4911,620,620
4912,-19.47468,29.77251,4912,620,620
4913,-19.22898,29.89971,4913,620,620
4914,-19.46398,29.77003,4914,620,620
4915,-19.46373,29.81665,4915,620,620
4916,-20.98269,29.68125,4916,620,620
4917,-20.62308,30.04801,4917,620,620
4918,-19.6737,29.99918,4918,620,620
4919,-18.90716,29.83471,4919,620,620
4920,-19.46388,29.75678,4920,620,620
4921,-18.90776,29.8455,4921,620,620
4922,-18.92915,29.79303,4922,620,620
4923,-19.41687,30.67328,4923,620,620
4924,-19.56532,30.57157,4924,620,620
4925,-18.98143,29.28433,4925,620,620
4926,-19.7329,30.62728,4926,620,620
4927,-20.29427,30.05298,4927,620,620
4928,-19.38256,29.53069,4928,620,620
4929,-19.67056,30.03868,4929,620,620
4930,-18.54389,28.52345,4930,620,620
4931,-18.29234,28.97794,4931,620,620
4932,-19.63987,30.17602,4932,620,620
4933,-19.43522,29.79368,4933,620,620
4934,-19.66058,29.97476,4934,620,620
4935,-19.47717,29.80201,4935,620,620
4936,-19.46293,29.74731,4936,620,620
4937,-19.43045,29.79049,4937,620,620
4938,-19.19931,29.65062,4938,620,620
4939,-19.28175,30.53271,4939,620,620
4940,-18.93256,29.82331,4940,620,620
4941,-19.01355,29.76983,4941,620,620
4942,-19.44182,29.83038,4942,620,620
4943,-18.93553,29.80496,4943,620,620
4944,-18.9847,29.78365,4944,620,620
4945,-18.90228,29.8469,4945,620,620
4946,-19.43844,29.79647,4946,620,620
4947,-19.50669,29.84022,4947,620,620
4948,-19.66708,30.00339,4948,620,620
4949,-20.33757,30.04837,4949,620,620
4950,-19.6949,29.6708,4950,620,620
4951,-19.45145,29.81834,4951,620,620
4952,-19.45862,29.75499,4952,620,620
4953,-19.27123,30.52123,4953,620,620
4954,-18.79027,29.76051,4954,620,620
4955,-19.83554,29.55318,4955,620,620
4956,-19.72601,29.4987,4956,620,620
4957,-18.56566,28.86241,4957,620,620
4958,-19.10384,30.20229,4958,620,620
4959,-20.04404,30.01497,4959,620,620
4960,-18.49342,28.44363,4960,620,620
4961,-18.55389,28.79301,4961,620,620
4962,-19.82689,30.18315,4962,620,620
4963,-19.74643,30.1955,4963,620,620
4964,-19.60803,30.22871,4964,620,620
4965,-19.55104,30.24605,4965,620,620
4966,-19.74793,30.2591,4966,620,620
4967,-19.56504,30.21605,4967,620,620
4968,-19.89982,30.09152,4968,620,620
4969,-19.82901,30.13461,4969,620,620
4970,-18.6992,29.38341,4970,620,620
4971,-18.69634,29.44529,4971,620,620
4972,-18.90311,28.97758,4972,620,620
4973,-18.93737,29.19388,4973,620,620
4974,-19.04005,29.18792,4974,620,620
4975,-18.21077,28.98887,4975,620,620
4976,-18.65989,29.21883,4976,620,620
4977,-18.14353,29.23939,4977,620,620
4978,-18.18359,28.87287,4978,620,620
4979,-18.04541,29.09902,4979,620,620
4980,-18.89833,29.12988,4980,620,620
4981,-19.24218,29.95208,4981,620,620
4982,-19.23275,29.36098,4982,620,620
4983,-19.16986,29.29741,4983,620,620
4984,-19.286,29.90286,4984,620,620
4985,-19.31684,29.50004,4985,620,620
4986,-19.2123,29.99365,4986,620,620
4987,-19.35553,29.57843,4987,620,620
4988,-20.97822,29.57397,4988,620,620
4989,-20.92246,29.60314,4989,620,620
4990,-18.90272,29.80144,4990,620,620
4991,-18.94931,29.80993,4991,620,620
4992,-18.99177,29.69139,4992,620,620
4993,-18.74496,29.42516,4993,620,620
4994,-18.66145,29.78123,4994,620,620
4995,-18.91913,30.01613,4995,620,620
4996,-20.89661,29.88229,4996,620,620
4997,-20.85762,29.85975,4997,620,620
4998,-20.74499,29.82537,4998,620,620
4999,-20.74443,29.72603,4999,620,620
5000,-20.69809,29.85801,5000,620,620
5001,-20.81915,29.99525,5001,620,620
5002,-20.81162,30.09996,5002,620,620
5003,-20.79133,29.93348,5003,620,620
5004,-20.67297,29.73493,5004,620,620
5005,-20.70181,29.79463,5005,620,620
5006,-20.72715,29.98561,5006,620,620
5007,-20.83957,29.9606,5007,620,620
5008,-20.86666,29.91585,5008,620,620
5009,-20.72623,29.90706,5009,620,620
5010,-20.90626,30.02265,5010,620,620
5011,-20.786,29.77718,5011,620,620
5012,-20.87275,29.97445,5012,620,620
5013,-20.92956,29.80259,5013,620,620
5014,-20.8495,29.75622,5014,620,620
5015,-20.89561,29.79215,5015,620,620
5016,-21.00174,29.77994,5016,620,620
5017,-20.93144,29.65367,5017,620,620
5018,-20.92743,29.70532,5018,620,620
5019,-20.93959,29.75604,5019,620,620
5020,-20.79769,29.70709,5020,620,620
5021,-21.0157,29.61676,5021,620,620
5022,-20.98326,29.72893,5022,620,620
5023,-20.90953,29.83618,5023,620,620
5024,-20.86665,29.68646,5024,620,620
5025,-21.02657,29.56782,5025,620,620
5026,-20.7535,30.21939,5026,620,620
5027,-20.65235,30.2449,5027,620,620
5028,-20.74279,30.28184,5028,620,620
5029,-20.57595,30.27621,5029,620,620
5030,-20.71394,30.21477,5030,620,620
5031,-20.67932,30.3387,5031,620,620
5032,-20.68676,30.27838,5032,620,620
5033,-20.68682,30.47763,5033,620,620
5034,-20.71477,30.40626,5034,620,620
5035,-20.59418,30.4062,5035,620,620
5036,-20.63892,30.39488,5036,620,620
5037,-20.79638,30.35257,5037,620,620
5038,-20.75465,30.17841,5038,620,620
5039,-20.58153,30.32318,5039,620,620
5040,-20.62785,30.34002,5040,620,620
5041,-20.72101,30.18411,5041,620,620
5042,-20.85698,30.42334,5042,620,620
5043,-20.742,30.35041,5043,620,620
5044,-20.72008,30.4628,5044,620,620
5045,-20.70529,29.95912,5045,620,620
5046,-20.70745,30.13148,5046,620,620
5047,-20.61583,30.20148,5047,620,620
5048,-20.74622,30.05028,5048,620,620
5049,-20.64318,30.13535,5049,620,620
5050,-20.69144,30.06166,5050,620,620
5051,-20.57371,30.18605,5051,620,620
5052,-20.54001,29.92016,5052,620,620
5053,-20.89217,30.07343,5053,620,620
5054,-20.8083,30.28221,5054,620,620
5055,-20.84177,30.17567,5055,620,620
5056,-20.96707,30.12664,5056,620,620
5057,-20.93674,30.33858,5057,620,620
5058,-20.88676,30.12816,5058,620,620
5059,-20.7875,30.12737,5059,620,620
5060,-20.85996,30.3755,5060,620,620
5061,-20.97486,30.42552,5061,620,620
5062,-20.92493,30.17072,5062,620,620
5063,-20.98343,30.23545,5063,620,620
5064,-20.90758,30.41426,5064,620,620
5065,-20.89007,30.31967,5065,620,620
5066,-19.35889,30.00873,5066,620,620
5067,-19.06844,29.07548,5067,620,620
5068,-18.74801,28.98631,5068,620,620
5069,-18.92063,28.93621,5069,620,620
5070,-18.96013,29.03178,5070,620,620
5071,-18.78347,28.90483,5071,620,620
5072,-19.38085,30.55778,5072,620,620
5073,-19.2643,30.51932,5073,620,620
5074,-19.52178,30.68551,5074,620,620
5075,-19.5764,30.61279,5075,620,620
5076,-19.52225,30.60703,5076,620,620
5077,-19.46976,30.49333,5077,620,620
5078,-19.55337,30.65863,5078,620,620
5079,-19.55336,30.51377,5079,620,620
5080,-19.53989,30.47259,5080,620,620
5081,-19.60911,30.52216,5081,620,620
5082,-19.61192,30.57376,5082,620,620
5083,-19.58496,30.66474,5083,620,620
5084,-19.51304,30.55753,5084,620,620
5085,-19.61203,30.63902,5085,620,620
5086,-19.56337,30.44907,5086,620,620
5087,-19.51561,30.48751,5087,620,620
5088,-19.50272,30.44722,5088,620,620
5089,-18.82074,29.26975,5089,620,620
5090,-19.06231,29.24359,5090,620,620
5091,-18.92675,29.07032,5091,620,620
5092,-18.97057,29.17992,5092,620,620
5093,-19.01426,29.13021,5093,620,620
5094,-19.21585,29.43062,5094,620,620
5095,-18.90755,29.07329,5095,620,620
5096,-19.17961,29.15684,5096,620,620
5097,-19.65923,30.23661,5097,620,620
5098,-19.39514,29.83553,5098,620,620
5099,-19.65958,30.48803,5099,620,620
5100,-19.62986,30.46038,5100,620,620
5101,-19.66184,30.54213,5101,620,620
5102,-19.67083,30.61447,5102,620,620
5103,-19.78006,30.60782,5103,620,620
5104,-19.64834,30.67429,5104,620,620
5105,-19.71411,30.6687,5105,620,620
5106,-19.69086,30.58799,5106,620,620
